Year,"01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders","01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders","01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders","01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders","01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders","01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders",Total 
01/01/2003,3,1,1,0,1,117,112,5,533,0,1,66,130,336,389,1,376,2,1,4,0,0,5,1,1,0,0,26,8,0,18,0,0,510,1,509,0,1192,268,68,203,653,89,159,0,2,36,112,9,31,0,5,11,15,0,986,48,935,3,973,831,20,97,0,1,24,101,7,1,7,86,1,0,1,0,0,146,141,5,450,0,0,48,137,265,328,0,319,3,1,3,0,2,0,6,6,0,0,29,12,0,15,1,1,415,5,407,3,1416,180,82,349,805,155,121,1,3,33,82,2,41,0,3,16,22,0,728,32,694,2,861,697,14,136,0,7,7,98,1,0,5,92,5,3,2,0,0,107,98,9,708,0,6,79,204,419,487,0,473,3,3,7,0,0,1,9,7,2,0,106,45,1,58,0,2,836,9,824,3,2986,453,290,731,1512,313,346,0,5,76,256,9,90,1,10,18,61,0,1594,88,1497,9,1915,1743,38,113,0,10,11,262,11,0,9,242,4,1,0,0,3,101,99,2,501,0,0,45,144,312,430,0,407,4,2,9,0,0,8,4,4,0,0,58,37,4,16,0,1,1176,9,1163,4,2163,338,105,321,1399,198,233,1,0,80,143,9,36,0,5,9,22,0,1021,33,986,2,1338,1102,44,178,0,2,12,153,7,2,2,142,4,1,1,0,2,113,103,10,372,0,1,44,122,205,370,1,362,1,2,3,0,0,1,2,1,1,0,37,9,0,28,0,0,671,6,664,1,1477,226,66,374,811,144,385,3,2,80,286,14,75,0,6,28,41,0,663,25,637,1,1381,1254,19,95,0,3,10,149,18,1,8,122,7,5,1,0,1,247,226,21,1073,2,1,64,408,598,742,2,699,9,7,6,0,3,16,16,12,4,0,586,216,10,339,4,17,2973,64,2857,52,9175,1903,1029,1872,4371,429,622,4,0,270,316,32,241,1,25,46,169,0,3737,115,3617,5,3302,2854,211,28,38,25,146,1009,17,3,17,972,57087
01/04/2003,0,0,0,0,0,57,56,1,494,0,1,33,126,334,456,1,432,4,1,16,0,0,2,1,1,0,0,28,8,0,18,1,1,568,11,556,1,1416,236,72,217,891,118,190,1,2,32,146,9,38,3,8,7,20,0,1082,57,1021,4,1205,974,31,189,1,3,7,131,12,0,8,111,2,1,0,0,1,50,46,4,402,0,0,26,116,260,363,1,350,1,1,6,0,1,3,1,1,0,0,19,1,0,18,0,0,556,4,552,0,1385,183,74,297,831,82,187,1,4,28,145,9,24,0,1,5,18,0,842,27,813,2,1187,879,23,263,0,19,3,115,7,0,6,102,1,1,0,0,0,75,70,5,710,0,9,61,183,457,579,0,562,1,3,10,0,0,3,4,3,1,0,81,22,2,57,0,0,707,5,700,2,2812,437,227,697,1451,112,475,0,3,102,355,15,87,2,12,12,61,0,1618,105,1506,7,2275,1953,33,261,1,10,17,246,14,0,7,225,3,1,0,0,2,69,65,4,483,0,0,34,133,316,455,0,434,1,2,9,0,0,9,2,0,2,0,56,36,4,13,1,2,1001,10,985,6,2126,321,97,357,1351,81,302,1,0,80,212,9,39,1,1,11,26,0,962,27,931,4,1416,1128,30,235,0,4,19,150,1,1,2,146,0,0,0,0,0,83,71,12,366,0,0,35,113,218,433,1,421,1,1,8,0,0,1,4,4,0,0,22,6,0,16,0,0,765,8,755,2,1413,205,81,382,745,163,464,0,4,90,349,21,44,0,4,9,31,0,657,22,632,3,1392,1239,20,117,1,0,15,162,3,1,8,150,10,5,3,0,2,110,93,17,919,0,3,53,339,524,689,1,648,8,4,15,0,1,12,8,8,0,0,496,164,12,310,1,9,2616,30,2539,47,9418,1928,1136,1918,4436,236,849,6,1,346,449,47,224,0,19,33,172,0,3540,120,3418,2,3699,3060,221,64,50,30,274,819,12,0,29,778,57527
01/07/2003,6,2,0,0,4,47,46,1,608,0,0,71,121,416,459,3,439,3,1,5,0,0,8,7,6,1,0,17,4,0,13,0,0,537,8,529,0,1485,226,76,229,954,102,205,0,3,38,156,8,34,2,7,7,18,0,962,58,900,4,1301,1091,40,148,1,11,10,123,9,0,6,108,2,1,1,0,0,44,43,1,411,0,1,23,108,279,401,0,392,3,0,2,0,1,3,4,3,1,0,26,4,0,21,0,1,585,3,582,0,1478,217,97,259,905,105,205,1,8,47,144,5,30,2,7,5,16,0,792,28,764,0,1264,950,13,274,0,13,14,96,6,0,4,86,4,3,0,0,1,53,52,1,743,0,12,44,185,502,592,2,571,2,1,9,0,0,7,1,1,0,0,57,16,1,37,0,3,772,8,760,4,2830,480,197,707,1446,179,435,0,11,60,348,16,87,1,9,13,64,0,1436,67,1365,4,2347,2046,44,217,1,17,22,244,12,0,3,229,2,0,0,0,2,36,35,1,440,0,0,16,121,303,406,1,390,5,0,8,0,0,2,2,2,0,0,55,29,2,22,1,1,1009,7,1000,2,2142,351,127,354,1310,76,470,0,1,42,418,9,36,0,6,5,25,0,938,47,886,5,1200,1026,42,118,1,1,12,141,5,0,4,132,4,0,1,0,3,95,93,2,401,0,0,36,102,263,444,1,425,2,2,9,0,0,5,5,1,4,0,34,20,0,14,0,0,698,7,688,3,1519,209,65,396,849,132,474,1,7,61,395,10,42,1,3,3,35,0,673,35,636,2,1493,1271,36,162,1,4,19,157,2,0,14,141,7,5,1,0,1,145,128,17,852,2,3,38,315,494,740,2,694,5,8,15,0,2,14,6,5,1,0,509,168,6,311,9,15,2699,50,2603,46,9779,1847,1165,1984,4783,458,819,4,3,312,442,58,253,1,25,44,183,0,3290,115,3169,6,4271,3636,227,42,61,35,270,957,10,0,49,898,59025
01/10/2003,2,1,0,0,1,46,46,0,509,0,0,45,120,344,507,1,495,3,1,2,0,0,5,0,0,0,0,22,5,0,9,0,8,563,9,554,0,1224,181,68,264,711,133,226,0,0,55,168,3,34,1,4,12,17,0,1011,66,941,4,1622,1117,26,471,0,3,5,137,5,1,4,127,1,0,0,0,1,29,26,3,423,0,0,31,94,298,381,1,369,2,1,6,0,0,2,1,1,0,0,18,5,0,13,0,0,486,3,480,3,1348,175,72,333,768,101,188,2,4,31,150,1,40,6,2,12,20,0,770,24,744,2,1414,1006,18,383,0,3,4,102,1,0,8,93,2,1,0,0,1,39,36,3,554,0,3,80,137,334,643,1,626,3,1,6,0,0,6,5,3,2,0,73,25,0,47,0,1,764,12,748,4,2621,382,253,683,1303,131,542,0,4,75,460,3,77,0,16,14,47,0,1545,75,1465,5,2387,2029,40,273,1,17,27,245,10,0,7,228,3,2,0,0,1,32,30,2,406,1,0,22,100,283,450,0,438,3,0,2,0,0,7,1,0,1,0,53,33,3,15,0,2,1259,9,1247,3,1867,341,84,377,1065,65,235,1,1,56,170,7,47,10,7,7,23,0,1037,65,971,1,1350,1073,42,225,0,2,8,140,4,1,7,128,1,0,0,0,1,37,36,1,330,0,0,16,91,223,459,0,450,3,0,3,0,0,3,2,1,1,0,40,17,1,20,0,2,829,4,823,2,1296,240,97,367,592,152,379,0,2,58,305,14,61,9,7,10,35,0,664,17,642,5,1430,1204,26,178,0,7,15,180,4,0,5,171,6,3,2,0,1,108,98,10,843,0,1,46,293,503,768,0,719,5,8,15,0,2,19,5,4,1,0,467,141,7,291,3,25,2761,45,2683,33,8867,1823,1033,2021,3990,389,743,9,2,229,446,57,209,11,19,36,143,0,3482,122,3355,5,4137,3504,180,96,32,77,248,918,21,0,29,868,57474
01/01/2004,5,1,1,0,3,85,84,1,477,0,0,66,111,300,419,3,404,3,3,2,0,0,4,1,1,0,0,26,6,0,16,1,3,501,8,491,2,1235,258,59,210,708,131,169,0,0,43,112,14,33,0,6,16,11,0,931,55,869,7,1082,857,16,185,0,11,13,152,10,4,13,125,3,0,1,0,2,90,87,3,414,0,0,37,112,265,346,1,334,2,1,7,0,0,1,0,0,0,0,26,3,0,21,0,2,478,3,473,2,1464,180,62,381,841,74,197,1,2,37,149,8,31,0,4,9,18,0,746,37,708,1,1001,788,18,186,1,1,7,104,3,1,2,98,10,1,1,0,8,124,119,5,669,0,6,51,203,409,542,5,516,2,4,6,0,1,8,7,6,1,0,84,27,1,50,3,3,790,4,786,0,2771,537,225,671,1338,165,512,1,0,71,427,13,141,2,29,11,99,0,1690,49,1626,15,2111,1830,27,237,0,4,13,242,17,0,2,223,0,0,0,0,0,106,104,2,484,0,0,37,150,297,428,0,409,4,3,6,0,0,6,2,0,2,0,46,27,1,18,0,0,1318,10,1303,5,2156,408,131,349,1268,179,217,0,1,44,161,11,79,0,7,42,30,0,1100,44,1048,8,1195,939,43,197,1,0,15,140,6,0,4,130,2,0,0,0,2,62,56,6,443,0,0,30,142,271,373,1,358,1,2,11,0,0,0,1,0,1,0,15,3,1,11,0,0,895,1,887,7,1673,233,101,395,944,172,375,2,0,77,282,14,58,0,3,10,45,0,887,32,849,6,1370,1173,36,153,5,0,3,155,1,0,11,143,8,4,2,0,2,237,212,25,985,0,4,75,358,548,700,3,656,4,8,11,0,4,14,13,12,1,0,577,216,19,326,2,14,3035,54,2937,44,9311,2266,980,1858,4207,410,756,3,1,242,438,72,242,0,34,32,176,0,4404,143,4260,1,3854,3165,180,290,52,21,146,986,12,2,24,948,59528
01/04/2004,3,1,0,0,2,62,60,2,538,0,1,61,105,371,436,1,412,8,4,6,0,0,5,1,1,0,0,20,3,1,15,0,1,505,7,498,0,1192,220,64,202,706,88,136,1,0,26,103,6,36,1,6,14,15,0,915,61,850,4,1344,1000,35,277,0,25,7,98,11,1,3,83,2,0,0,0,2,34,34,0,426,0,0,40,99,287,331,0,323,1,0,5,0,0,2,1,1,0,0,18,8,0,9,0,1,370,1,367,2,1191,157,79,237,718,72,241,0,7,37,187,10,45,1,11,8,25,0,695,35,659,1,984,793,22,155,0,3,11,91,3,0,6,82,4,3,0,0,1,71,53,18,616,0,4,36,166,410,542,1,522,5,1,10,0,0,3,4,4,0,0,73,21,0,51,0,1,782,7,773,2,2628,448,182,642,1356,187,600,0,1,88,496,15,125,1,19,18,87,0,1573,109,1453,11,2081,1765,58,244,1,5,8,214,3,0,3,208,4,0,1,0,3,48,47,1,430,0,0,32,124,274,481,0,466,4,1,9,0,0,1,3,2,1,0,51,25,0,26,0,0,929,8,918,3,2124,383,128,312,1301,124,263,2,0,51,198,12,33,1,6,4,22,0,1080,41,1034,5,1309,1091,39,176,0,1,2,146,0,2,5,139,7,0,1,0,6,32,30,2,369,0,0,29,107,233,452,0,438,1,1,9,0,0,3,2,2,0,0,28,9,0,19,0,0,640,11,628,1,1334,213,61,357,703,164,430,0,2,55,362,11,60,0,17,7,36,0,673,26,642,5,1453,1200,44,197,0,2,10,116,3,0,9,104,7,5,0,0,2,129,115,14,900,0,6,58,328,508,756,4,692,5,15,16,0,5,19,5,5,0,0,494,166,14,297,2,15,2379,34,2301,44,9552,2223,949,1725,4655,242,850,13,3,286,498,50,233,0,19,45,169,0,3927,140,3786,1,3961,3206,266,263,72,29,125,868,8,1,50,809,56463
01/07/2004,5,2,0,0,3,49,49,0,447,1,0,40,126,280,471,0,455,1,6,6,0,0,3,3,3,0,0,24,5,1,16,0,2,539,6,533,0,1235,230,47,222,736,99,151,0,1,30,115,5,27,0,1,10,16,0,923,46,870,7,1372,1002,24,331,0,3,12,106,11,2,6,87,2,0,0,0,2,45,45,0,424,0,1,26,106,291,370,0,358,3,0,4,0,1,4,2,2,0,0,22,3,1,17,0,1,378,3,375,0,1427,169,94,296,868,103,156,0,2,25,129,0,35,0,7,9,19,0,736,29,705,2,1106,918,23,153,0,9,3,82,3,0,5,74,6,3,1,0,2,74,73,1,640,0,5,45,179,411,662,1,645,3,1,11,0,0,1,1,1,0,0,71,28,0,41,0,2,895,9,884,2,2659,464,211,703,1281,105,535,0,8,90,426,11,89,2,9,16,62,0,1568,65,1500,3,2357,1994,43,302,0,9,9,183,8,0,9,166,1,0,0,0,1,50,49,1,426,0,0,23,106,297,477,1,448,10,2,10,0,0,6,2,1,1,0,64,43,3,18,0,0,970,10,956,4,2181,430,110,325,1316,136,682,1,1,82,589,9,46,0,5,12,29,0,1048,52,996,0,1287,1099,40,135,2,3,8,109,0,1,3,105,4,3,0,0,1,36,35,1,398,0,0,17,117,264,493,0,485,0,0,6,0,0,2,2,2,0,0,15,8,0,7,0,0,653,5,646,2,1434,174,70,439,751,73,459,1,2,58,392,6,63,0,3,6,54,0,673,18,653,2,1509,1233,32,220,1,13,10,124,1,0,5,118,3,1,2,0,0,123,120,3,995,0,9,53,353,580,722,1,669,4,14,20,0,5,9,12,11,1,0,411,155,4,228,1,23,2645,31,2578,36,9596,2126,867,1584,5019,287,919,3,2,295,531,88,236,3,35,41,157,0,4398,152,4240,6,4060,3199,226,408,58,39,130,944,12,0,51,881,58950
